t,kind,detail
1078.98,explore_status,exploration_complete
1079.48,frontiers,avail=0 black=0
1079.48,explore_status,exploration_complete
1079.98,frontiers,avail=0 black=0
1079.98,explore_status,exploration_complete
1080.48,frontiers,avail=0 black=0
1080.48,explore_status,exploration_complete
1080.98,frontiers,avail=0 black=0
1080.98,explore_status,exploration_complete
1081.48,frontiers,avail=0 black=0
1081.48,explore_status,exploration_complete
1081.98,frontiers,avail=0 black=0
1081.98,explore_status,exploration_complete
1082.48,frontiers,avail=0 black=0
1082.48,explore_status,exploration_complete
1082.98,frontiers,avail=0 black=0
1082.98,explore_status,exploration_complete
1083.48,frontiers,avail=0 black=0
1083.48,explore_status,exploration_complete
1083.98,frontiers,avail=0 black=0
1083.98,explore_status,exploration_complete
1084.48,frontiers,avail=0 black=0
1084.48,explore_status,exploration_complete
1084.98,frontiers,avail=0 black=0
1084.98,explore_status,exploration_complete
1085.48,frontiers,avail=0 black=0
1085.48,explore_status,exploration_complete
1085.98,frontiers,avail=0 black=0
1085.98,explore_status,exploration_complete
1086.48,frontiers,avail=0 black=0
1086.48,explore_status,exploration_complete
1086.98,frontiers,avail=0 black=0
1086.98,explore_status,exploration_complete
1087.48,frontiers,avail=0 black=0
1087.48,explore_status,exploration_complete
1087.98,frontiers,avail=0 black=0
1087.98,explore_status,exploration_complete
1088.48,frontiers,avail=0 black=0
1088.48,explore_status,exploration_complete
1088.98,frontiers,avail=0 black=0
1088.98,explore_status,exploration_complete
1089.48,frontiers,avail=0 black=0
1089.48,explore_status,exploration_complete
1089.98,frontiers,avail=0 black=0
1089.98,explore_status,exploration_complete
1090.48,frontiers,avail=0 black=0
1090.48,explore_status,exploration_complete
1090.98,frontiers,avail=0 black=0
1090.98,explore_status,exploration_complete
1091.48,frontiers,avail=0 black=0
1091.48,explore_status,exploration_complete
1091.98,frontiers,avail=0 black=0
1091.98,explore_status,exploration_complete
1092.48,frontiers,avail=0 black=0
1092.48,explore_status,exploration_complete
1092.98,frontiers,avail=0 black=0
1092.98,explore_status,exploration_complete
1093.48,frontiers,avail=0 black=0
1093.48,explore_status,exploration_complete
1093.98,frontiers,avail=0 black=0
1093.98,explore_status,exploration_complete
1094.48,frontiers,avail=0 black=0
1094.48,explore_status,exploration_complete
1094.98,frontiers,avail=0 black=0
1094.98,explore_status,exploration_complete
1095.48,frontiers,avail=0 black=0
1095.49,explore_status,exploration_complete
1095.98,frontiers,avail=0 black=0
1095.98,explore_status,exploration_complete
1096.48,frontiers,avail=0 black=0
1096.48,explore_status,exploration_complete
1096.98,frontiers,avail=0 black=0
1096.98,explore_status,exploration_complete
1097.48,frontiers,avail=0 black=0
1097.48,explore_status,exploration_complete
1097.98,frontiers,avail=0 black=0
1097.98,explore_status,exploration_complete
1098.48,frontiers,avail=0 black=0
1098.48,explore_status,exploration_complete
1098.98,frontiers,avail=0 black=0
1098.98,explore_status,exploration_complete
1099.48,frontiers,avail=0 black=0
1099.48,explore_status,exploration_complete
1099.98,frontiers,avail=0 black=0
1099.98,explore_status,exploration_complete
1100.48,frontiers,avail=0 black=0
1100.48,explore_status,exploration_complete
1100.98,frontiers,avail=0 black=0
1100.98,explore_status,exploration_complete
1101.48,frontiers,avail=0 black=0
1101.48,explore_status,exploration_complete
1101.98,frontiers,avail=0 black=0
1101.98,explore_status,exploration_complete
1102.48,frontiers,avail=0 black=0
1102.48,explore_status,exploration_complete
1102.98,frontiers,avail=0 black=0
1102.98,explore_status,exploration_complete
1103.48,frontiers,avail=0 black=0
1103.48,explore_status,exploration_complete
1103.98,frontiers,avail=0 black=0
1103.98,explore_status,exploration_complete
1104.48,frontiers,avail=0 black=0
1104.48,explore_status,exploration_complete
1104.98,frontiers,avail=0 black=0
1104.98,explore_status,exploration_complete
1105.48,frontiers,avail=0 black=0
1105.48,explore_status,exploration_complete
1105.98,frontiers,avail=0 black=0
1105.98,explore_status,exploration_complete
1106.48,frontiers,avail=0 black=0
1106.48,explore_status,exploration_complete
1106.98,frontiers,avail=0 black=0
1106.98,explore_status,exploration_complete
1107.48,frontiers,avail=0 black=0
1107.48,explore_status,exploration_complete
1107.98,frontiers,avail=0 black=0
1107.98,explore_status,exploration_complete
1108.48,frontiers,avail=0 black=0
1108.48,explore_status,exploration_complete
1108.98,frontiers,avail=0 black=0
1108.99,explore_status,exploration_complete
1109.48,frontiers,avail=0 black=0
1109.48,explore_status,exploration_complete
1109.98,frontiers,avail=0 black=0
1109.98,explore_status,exploration_complete
1110.48,frontiers,avail=0 black=0
1110.48,explore_status,exploration_complete
1110.98,frontiers,avail=0 black=0
1110.98,explore_status,exploration_complete
1111.49,frontiers,avail=0 black=0
1111.49,explore_status,exploration_complete
1111.98,frontiers,avail=0 black=0
1111.98,explore_status,exploration_complete
1112.48,frontiers,avail=0 black=0
1112.48,explore_status,exploration_complete
1112.98,frontiers,avail=0 black=0
1112.98,explore_status,exploration_complete
1113.48,frontiers,avail=0 black=0
1113.48,explore_status,exploration_complete
1113.98,frontiers,avail=0 black=0
1113.98,explore_status,exploration_complete
1114.48,frontiers,avail=0 black=0
1114.48,explore_status,exploration_complete
1114.98,frontiers,avail=0 black=0
1114.98,explore_status,exploration_complete
1115.49,frontiers,avail=0 black=0
1115.49,explore_status,exploration_complete
1115.99,frontiers,avail=0 black=0
1115.99,explore_status,exploration_complete
1116.49,frontiers,avail=0 black=0
1116.49,explore_status,exploration_complete
1116.99,frontiers,avail=0 black=0
1116.99,explore_status,exploration_complete
1117.49,frontiers,avail=0 black=0
1117.49,explore_status,exploration_complete
1117.99,frontiers,avail=0 black=0
1117.99,explore_status,exploration_complete
1118.49,frontiers,avail=0 black=0
1118.49,explore_status,exploration_complete
1118.99,frontiers,avail=0 black=0
1118.99,explore_status,exploration_complete
1119.49,frontiers,avail=0 black=0
1119.49,explore_status,exploration_complete
1119.99,frontiers,avail=0 black=0
1119.99,explore_status,exploration_complete
1120.49,frontiers,avail=0 black=0
1120.49,explore_status,exploration_complete
1120.99,frontiers,avail=0 black=0
1120.99,explore_status,exploration_complete
1121.49,frontiers,avail=0 black=0
1121.49,explore_status,exploration_complete
1121.99,frontiers,avail=0 black=0
1121.99,explore_status,exploration_complete
1122.49,frontiers,avail=0 black=0
1122.49,explore_status,exploration_complete
1122.99,frontiers,avail=0 black=0
1122.99,explore_status,exploration_complete
1123.49,frontiers,avail=0 black=0
1123.49,explore_status,exploration_complete
1123.99,frontiers,avail=0 black=0
1123.99,explore_status,exploration_complete
1124.49,frontiers,avail=0 black=0
1124.49,explore_status,exploration_complete
1124.99,frontiers,avail=0 black=0
1124.99,explore_status,exploration_complete
1125.49,frontiers,avail=0 black=0
1125.49,explore_status,exploration_complete
1125.99,frontiers,avail=0 black=0
1125.99,explore_status,exploration_complete
1126.49,frontiers,avail=0 black=0
1126.49,explore_status,exploration_complete
1126.98,frontiers,avail=0 black=0
1126.99,explore_status,exploration_complete
1127.49,frontiers,avail=0 black=0
1127.49,explore_status,exploration_complete
1127.99,frontiers,avail=0 black=0
1127.99,explore_status,exploration_complete
1128.49,frontiers,avail=0 black=0
1128.49,explore_status,exploration_complete
1128.99,frontiers,avail=0 black=0
1128.99,explore_status,exploration_complete
1129.49,frontiers,avail=0 black=0
1129.49,explore_status,exploration_complete
1129.99,frontiers,avail=0 black=0
1129.99,explore_status,exploration_complete
1130.49,frontiers,avail=0 black=0
1130.49,explore_status,exploration_complete
1130.99,frontiers,avail=0 black=0
1130.99,explore_status,exploration_complete
1131.49,frontiers,avail=0 black=0
1131.49,explore_status,exploration_complete
1131.98,frontiers,avail=0 black=0
1131.99,explore_status,exploration_complete
1132.49,frontiers,avail=0 black=0
1132.49,explore_status,exploration_complete
1132.99,frontiers,avail=0 black=0
1132.99,explore_status,exploration_complete
1133.49,frontiers,avail=0 black=0
1133.49,explore_status,exploration_complete
1133.99,frontiers,avail=0 black=0
1133.99,explore_status,exploration_complete
1134.49,frontiers,avail=0 black=0
1134.49,explore_status,exploration_complete
1134.99,frontiers,avail=0 black=0
1134.99,explore_status,exploration_complete
1135.49,frontiers,avail=0 black=0
1135.49,explore_status,exploration_complete
1135.99,frontiers,avail=0 black=0
1135.99,explore_status,exploration_complete
1136.49,frontiers,avail=0 black=0
1136.49,explore_status,exploration_complete
1136.99,frontiers,avail=0 black=0
1136.99,explore_status,exploration_complete
1137.49,frontiers,avail=0 black=0
1137.49,explore_status,exploration_complete
1137.99,frontiers,avail=0 black=0
1137.99,explore_status,exploration_complete
1138.49,frontiers,avail=0 black=0
1138.49,explore_status,exploration_complete
1138.99,frontiers,avail=0 black=0
1138.99,explore_status,exploration_complete
1139.49,frontiers,avail=0 black=0
1139.49,explore_status,exploration_complete
1139.99,frontiers,avail=0 black=0
1139.99,explore_status,exploration_complete
1140.49,frontiers,avail=0 black=0
1140.49,explore_status,exploration_complete
1140.99,frontiers,avail=0 black=0
1140.99,explore_status,exploration_complete
1141.49,frontiers,avail=0 black=0
1141.49,explore_status,exploration_complete
1141.99,frontiers,avail=0 black=0
1141.99,explore_status,exploration_complete
1142.49,frontiers,avail=0 black=0
1142.49,explore_status,exploration_complete
1142.99,frontiers,avail=0 black=0
1142.99,explore_status,exploration_complete
1143.49,frontiers,avail=0 black=0
1143.49,explore_status,exploration_complete
1143.99,frontiers,avail=0 black=0
1143.99,explore_status,exploration_complete
1144.49,frontiers,avail=0 black=0
1144.49,explore_status,exploration_complete
1144.99,frontiers,avail=0 black=0
1144.99,explore_status,exploration_complete
1145.49,frontiers,avail=0 black=0
1145.49,explore_status,exploration_complete
1145.99,frontiers,avail=0 black=0
1145.99,explore_status,exploration_complete
1146.49,frontiers,avail=0 black=0
1146.49,explore_status,exploration_complete
1146.99,frontiers,avail=0 black=0
1146.99,explore_status,exploration_complete
1147.49,frontiers,avail=0 black=0
1147.49,explore_status,exploration_complete
1147.99,frontiers,avail=0 black=0
1147.99,explore_status,exploration_complete
1148.49,frontiers,avail=0 black=0
1148.49,explore_status,exploration_complete
1148.99,frontiers,avail=0 black=0
1148.99,explore_status,exploration_complete
1149.49,frontiers,avail=0 black=0
1149.49,explore_status,exploration_complete
1149.99,frontiers,avail=0 black=0
1149.99,explore_status,exploration_complete
1150.49,frontiers,avail=0 black=0
1150.49,explore_status,exploration_complete
1150.99,frontiers,avail=0 black=0
1150.99,explore_status,exploration_complete
1151.49,frontiers,avail=0 black=0
1151.49,explore_status,exploration_complete
1151.99,frontiers,avail=0 black=0
1151.99,explore_status,exploration_complete
1152.49,frontiers,avail=0 black=0
1152.49,explore_status,exploration_complete
1152.99,frontiers,avail=0 black=0
1152.99,explore_status,exploration_complete
1153.49,frontiers,avail=0 black=0
1153.49,explore_status,exploration_complete
1153.99,frontiers,avail=0 black=0
1153.99,explore_status,exploration_complete
1154.49,frontiers,avail=0 black=0
1154.49,explore_status,exploration_complete
1154.99,frontiers,avail=0 black=0
1154.99,explore_status,exploration_complete
1155.49,frontiers,avail=0 black=0
1155.49,explore_status,exploration_complete
1155.99,frontiers,avail=0 black=0
1155.99,explore_status,exploration_complete
1156.49,frontiers,avail=0 black=0
1156.49,explore_status,exploration_complete
1156.99,frontiers,avail=0 black=0
1156.99,explore_status,exploration_complete
1157.49,frontiers,avail=0 black=0
1157.49,explore_status,exploration_complete
1157.99,frontiers,avail=0 black=0
1157.99,explore_status,exploration_complete
1158.49,frontiers,avail=0 black=0
1158.49,explore_status,exploration_complete
1158.99,frontiers,avail=0 black=0
1158.99,explore_status,exploration_complete
1159.49,frontiers,avail=0 black=0
1159.49,explore_status,exploration_complete
1159.99,frontiers,avail=0 black=0
1159.99,explore_status,exploration_complete
1160.49,frontiers,avail=0 black=0
1160.49,explore_status,exploration_complete
1160.99,frontiers,avail=0 black=0
1160.99,explore_status,exploration_complete
1161.49,frontiers,avail=0 black=0
1161.49,explore_status,exploration_complete
1161.99,frontiers,avail=0 black=0
1161.99,explore_status,exploration_complete
1162.49,frontiers,avail=0 black=0
1162.49,explore_status,exploration_complete
1162.99,frontiers,avail=0 black=0
1162.99,explore_status,exploration_complete
1163.49,frontiers,avail=0 black=0
1163.49,explore_status,exploration_complete
1163.99,frontiers,avail=0 black=0
1163.99,explore_status,exploration_complete
1164.49,frontiers,avail=0 black=0
1164.49,explore_status,exploration_complete
1164.99,frontiers,avail=0 black=0
1164.99,explore_status,exploration_complete
1165.49,frontiers,avail=0 black=0
1165.49,explore_status,exploration_complete
1165.99,frontiers,avail=0 black=0
1165.99,explore_status,exploration_complete
1166.49,frontiers,avail=0 black=0
1166.49,explore_status,exploration_complete
1166.99,frontiers,avail=0 black=0
1166.99,explore_status,exploration_complete
1167.49,frontiers,avail=0 black=0
1167.49,explore_status,exploration_complete
1167.99,frontiers,avail=0 black=0
1167.99,explore_status,exploration_complete
1168.49,frontiers,avail=0 black=0
1168.49,explore_status,exploration_complete
1168.99,frontiers,avail=0 black=0
1168.99,explore_status,exploration_complete
1169.49,frontiers,avail=0 black=0
1169.49,explore_status,exploration_complete
1169.99,frontiers,avail=0 black=0
1169.99,explore_status,exploration_complete
1170.49,frontiers,avail=0 black=0
1170.49,explore_status,exploration_complete
1170.99,frontiers,avail=0 black=0
1170.99,explore_status,exploration_complete
1171.49,frontiers,avail=0 black=0
1171.49,explore_status,exploration_complete
1171.99,frontiers,avail=0 black=0
1171.99,explore_status,exploration_complete
1172.49,frontiers,avail=0 black=0
1172.49,explore_status,exploration_complete
1172.99,frontiers,avail=0 black=0
1172.99,explore_status,exploration_complete
1173.49,frontiers,avail=0 black=0
