t,kind,detail
2095.64,explore_status,exploration_complete
2096.14,frontiers,avail=2 black=0
2096.14,explore_status,exploration_complete
2096.64,frontiers,avail=2 black=0
2096.64,explore_status,exploration_complete
2097.14,frontiers,avail=2 black=0
2097.14,explore_status,exploration_complete
2097.64,frontiers,avail=2 black=0
2097.64,explore_status,exploration_complete
2098.14,frontiers,avail=2 black=0
2098.14,explore_status,exploration_complete
2098.64,frontiers,avail=2 black=0
2098.64,explore_status,exploration_complete
2099.14,frontiers,avail=2 black=0
2099.14,explore_status,exploration_complete
2099.64,frontiers,avail=2 black=0
2099.64,explore_status,exploration_complete
2100.14,frontiers,avail=2 black=0
2100.14,explore_status,exploration_complete
2100.64,frontiers,avail=2 black=0
2100.64,explore_status,exploration_complete
2101.14,frontiers,avail=2 black=0
2101.14,explore_status,exploration_complete
2101.64,frontiers,avail=2 black=0
2101.64,explore_status,exploration_complete
2102.14,frontiers,avail=2 black=0
2102.14,explore_status,exploration_complete
2102.64,frontiers,avail=2 black=0
2102.64,explore_status,exploration_complete
2103.14,frontiers,avail=2 black=0
2103.14,explore_status,exploration_complete
2103.64,frontiers,avail=2 black=0
2103.64,explore_status,exploration_complete
2104.14,frontiers,avail=2 black=0
2104.14,explore_status,exploration_complete
2104.64,frontiers,avail=2 black=0
2104.64,explore_status,exploration_complete
2105.14,frontiers,avail=2 black=0
2105.14,explore_status,exploration_complete
2105.64,frontiers,avail=2 black=0
2105.64,explore_status,exploration_complete
2106.14,frontiers,avail=2 black=0
2106.14,explore_status,exploration_complete
2106.64,frontiers,avail=2 black=0
2106.64,explore_status,exploration_complete
2107.14,frontiers,avail=2 black=0
2107.14,explore_status,exploration_complete
2107.64,frontiers,avail=2 black=0
2107.64,explore_status,exploration_complete
2108.14,frontiers,avail=2 black=0
2108.14,explore_status,exploration_complete
2108.64,frontiers,avail=2 black=0
2108.64,explore_status,exploration_complete
2109.14,frontiers,avail=2 black=0
2109.14,explore_status,exploration_complete
2109.64,frontiers,avail=2 black=0
2109.64,explore_status,exploration_complete
2110.14,frontiers,avail=2 black=0
2110.14,explore_status,exploration_complete
2110.64,frontiers,avail=2 black=0
2110.64,explore_status,exploration_complete
2111.14,frontiers,avail=2 black=0
2111.14,explore_status,exploration_complete
2111.64,frontiers,avail=2 black=0
2111.64,explore_status,exploration_complete
2112.14,frontiers,avail=2 black=0
2112.14,explore_status,exploration_complete
2112.64,frontiers,avail=2 black=0
2112.64,explore_status,exploration_complete
2113.14,frontiers,avail=2 black=0
2113.14,explore_status,exploration_complete
2113.64,frontiers,avail=2 black=0
2113.64,explore_status,exploration_complete
2114.14,frontiers,avail=2 black=0
2114.14,explore_status,exploration_complete
2114.64,frontiers,avail=2 black=0
2114.64,explore_status,exploration_complete
2115.14,frontiers,avail=2 black=0
2115.14,explore_status,exploration_complete
2115.64,frontiers,avail=2 black=0
2115.64,explore_status,exploration_complete
2116.14,frontiers,avail=2 black=0
2116.14,explore_status,exploration_complete
2116.64,frontiers,avail=2 black=0
2116.64,explore_status,exploration_complete
2117.14,frontiers,avail=2 black=0
2117.14,explore_status,exploration_complete
2117.64,frontiers,avail=2 black=0
2117.64,explore_status,exploration_complete
2118.14,frontiers,avail=2 black=0
2118.14,explore_status,exploration_complete
2118.64,frontiers,avail=2 black=0
2118.64,explore_status,exploration_complete
2119.14,frontiers,avail=2 black=0
2119.14,explore_status,exploration_complete
2119.64,frontiers,avail=2 black=0
2119.64,explore_status,exploration_complete
2120.14,frontiers,avail=2 black=0
2120.14,explore_status,exploration_complete
2120.64,frontiers,avail=2 black=0
2120.64,explore_status,exploration_complete
2121.14,frontiers,avail=2 black=0
2121.14,explore_status,exploration_complete
2121.64,frontiers,avail=2 black=0
2121.64,explore_status,exploration_complete
2122.14,frontiers,avail=2 black=0
2122.14,explore_status,exploration_complete
2122.64,frontiers,avail=2 black=0
2122.64,explore_status,exploration_complete
2123.14,frontiers,avail=2 black=0
2123.14,explore_status,exploration_complete
2123.64,frontiers,avail=2 black=0
2123.64,explore_status,exploration_complete
2124.14,frontiers,avail=2 black=0
2124.14,explore_status,exploration_complete
2124.64,frontiers,avail=2 black=0
2124.64,explore_status,exploration_complete
2125.14,frontiers,avail=2 black=0
2125.14,explore_status,exploration_complete
2125.64,frontiers,avail=2 black=0
2125.64,explore_status,exploration_complete
2126.14,frontiers,avail=2 black=0
2126.14,explore_status,exploration_complete
2126.64,frontiers,avail=2 black=0
2126.64,explore_status,exploration_complete
2127.14,frontiers,avail=2 black=0
2127.14,explore_status,exploration_complete
2127.64,frontiers,avail=2 black=0
2127.64,explore_status,exploration_complete
2128.14,frontiers,avail=2 black=0
2128.14,explore_status,exploration_complete
2128.64,frontiers,avail=2 black=0
2128.64,explore_status,exploration_complete
2129.14,frontiers,avail=2 black=0
2129.14,explore_status,exploration_complete
2129.64,frontiers,avail=2 black=0
2129.64,explore_status,exploration_complete
2130.14,frontiers,avail=2 black=0
2130.14,explore_status,exploration_complete
2130.64,frontiers,avail=2 black=0
2130.64,explore_status,exploration_complete
2131.14,frontiers,avail=2 black=0
2131.14,explore_status,exploration_complete
2131.64,frontiers,avail=2 black=0
2131.64,explore_status,exploration_complete
2132.14,frontiers,avail=2 black=0
2132.14,explore_status,exploration_complete
2132.64,frontiers,avail=2 black=0
2132.64,explore_status,exploration_complete
2133.14,frontiers,avail=2 black=0
2133.14,explore_status,exploration_complete
2133.64,frontiers,avail=2 black=0
2133.64,explore_status,exploration_complete
2134.14,frontiers,avail=2 black=0
2134.14,explore_status,exploration_complete
2134.64,frontiers,avail=2 black=0
2134.64,explore_status,exploration_complete
2135.14,frontiers,avail=2 black=0
2135.14,explore_status,exploration_complete
2135.64,frontiers,avail=2 black=0
2135.64,explore_status,exploration_complete
2136.14,frontiers,avail=2 black=0
2136.14,explore_status,exploration_complete
2136.64,frontiers,avail=2 black=0
2136.64,explore_status,exploration_complete
2137.14,frontiers,avail=2 black=0
2137.14,explore_status,exploration_complete
2137.64,frontiers,avail=2 black=0
2137.64,explore_status,exploration_complete
2138.14,frontiers,avail=2 black=0
2138.14,explore_status,exploration_complete
2138.64,frontiers,avail=2 black=0
2138.64,explore_status,exploration_complete
2139.14,frontiers,avail=2 black=0
2139.14,explore_status,exploration_complete
2139.64,frontiers,avail=2 black=0
2139.64,explore_status,exploration_complete
2140.14,frontiers,avail=2 black=0
2140.14,explore_status,exploration_complete
2140.64,frontiers,avail=2 black=0
2140.64,explore_status,exploration_complete
2141.14,frontiers,avail=2 black=0
2141.14,explore_status,exploration_complete
2141.64,frontiers,avail=2 black=0
2141.64,explore_status,exploration_complete
2142.14,frontiers,avail=2 black=0
2142.14,explore_status,exploration_complete
2142.64,frontiers,avail=2 black=0
2142.64,explore_status,exploration_complete
2143.14,frontiers,avail=2 black=0
2143.14,explore_status,exploration_complete
2143.64,frontiers,avail=2 black=0
2143.64,explore_status,exploration_complete
2144.14,frontiers,avail=2 black=0
2144.14,explore_status,exploration_complete
2144.64,frontiers,avail=2 black=0
2144.64,explore_status,exploration_complete
2145.14,frontiers,avail=2 black=0
2145.14,explore_status,exploration_complete
2145.64,frontiers,avail=2 black=0
2145.64,explore_status,exploration_complete
2146.14,frontiers,avail=2 black=0
2146.14,explore_status,exploration_complete
2146.64,frontiers,avail=2 black=0
2146.64,explore_status,exploration_complete
2147.14,frontiers,avail=2 black=0
2147.14,explore_status,exploration_complete
2147.64,frontiers,avail=2 black=0
2147.64,explore_status,exploration_complete
2148.14,frontiers,avail=2 black=0
2148.14,explore_status,exploration_complete
2148.64,frontiers,avail=2 black=0
2148.64,explore_status,exploration_complete
2149.14,frontiers,avail=2 black=0
2149.14,explore_status,exploration_complete
2149.64,frontiers,avail=2 black=0
2149.64,explore_status,exploration_complete
2150.14,frontiers,avail=2 black=0
2150.14,explore_status,exploration_complete
2150.64,frontiers,avail=2 black=0
2150.64,explore_status,exploration_complete
2151.14,frontiers,avail=2 black=0
2151.14,explore_status,exploration_complete
2151.64,frontiers,avail=2 black=0
2151.64,explore_status,exploration_complete
2152.14,frontiers,avail=2 black=0
2152.14,explore_status,exploration_complete
2152.64,frontiers,avail=2 black=0
2152.64,explore_status,exploration_complete
2153.14,frontiers,avail=2 black=0
2153.14,explore_status,exploration_complete
2153.64,frontiers,avail=2 black=0
2153.64,explore_status,exploration_complete
2154.14,frontiers,avail=2 black=0
2154.14,explore_status,exploration_complete
2154.64,frontiers,avail=2 black=0
2154.64,explore_status,exploration_complete
2155.14,frontiers,avail=2 black=0
2155.14,explore_status,exploration_complete
2155.64,frontiers,avail=2 black=0
2155.64,explore_status,exploration_complete
2156.14,frontiers,avail=2 black=0
2156.14,explore_status,exploration_complete
2156.64,frontiers,avail=2 black=0
2156.64,explore_status,exploration_complete
2157.14,frontiers,avail=2 black=0
2157.14,explore_status,exploration_complete
2157.64,frontiers,avail=2 black=0
2157.64,explore_status,exploration_complete
2158.14,frontiers,avail=2 black=0
2158.14,explore_status,exploration_complete
2158.64,frontiers,avail=2 black=0
2158.64,explore_status,exploration_complete
2159.14,frontiers,avail=2 black=0
2159.14,explore_status,exploration_complete
2159.64,frontiers,avail=2 black=0
2159.64,explore_status,exploration_complete
2160.14,frontiers,avail=2 black=0
2160.14,explore_status,exploration_complete
2160.64,frontiers,avail=2 black=0
2160.64,explore_status,exploration_complete
2161.14,frontiers,avail=2 black=0
2161.14,explore_status,exploration_complete
2161.64,frontiers,avail=2 black=0
2161.64,explore_status,exploration_complete
2162.14,frontiers,avail=2 black=0
2162.14,explore_status,exploration_complete
2162.64,frontiers,avail=2 black=0
2162.64,explore_status,exploration_complete
2163.14,frontiers,avail=2 black=0
2163.14,explore_status,exploration_complete
2163.64,frontiers,avail=2 black=0
2163.64,explore_status,exploration_complete
2164.14,frontiers,avail=2 black=0
2164.14,explore_status,exploration_complete
2164.64,frontiers,avail=2 black=0
2164.64,explore_status,exploration_complete
2165.14,frontiers,avail=2 black=0
2165.14,explore_status,exploration_complete
2165.64,frontiers,avail=2 black=0
2165.64,explore_status,exploration_complete
2166.14,frontiers,avail=2 black=0
2166.14,explore_status,exploration_complete
2166.64,frontiers,avail=2 black=0
2166.64,explore_status,exploration_complete
2167.14,frontiers,avail=2 black=0
2167.14,explore_status,exploration_complete
2167.64,frontiers,avail=2 black=0
2167.64,explore_status,exploration_complete
2168.14,frontiers,avail=2 black=0
2168.14,explore_status,exploration_complete
2168.64,frontiers,avail=2 black=0
2168.64,explore_status,exploration_complete
2169.14,frontiers,avail=2 black=0
2169.14,explore_status,exploration_complete
2169.64,frontiers,avail=2 black=0
2169.64,explore_status,exploration_complete
2170.14,frontiers,avail=2 black=0
2170.14,explore_status,exploration_complete
2170.64,frontiers,avail=2 black=0
2170.64,explore_status,exploration_complete
2171.14,frontiers,avail=2 black=0
2171.14,explore_status,exploration_complete
2171.64,frontiers,avail=2 black=0
2171.64,explore_status,exploration_complete
2172.14,frontiers,avail=2 black=0
2172.14,explore_status,exploration_complete
2172.64,frontiers,avail=2 black=0
2172.64,explore_status,exploration_complete
2173.14,frontiers,avail=2 black=0
2173.14,explore_status,exploration_complete
2173.64,frontiers,avail=2 black=0
2173.64,explore_status,exploration_complete
2174.14,frontiers,avail=2 black=0
2174.14,explore_status,exploration_complete
2174.64,frontiers,avail=2 black=0
2174.64,explore_status,exploration_complete
2175.14,frontiers,avail=2 black=0
2175.14,explore_status,exploration_complete
2175.64,frontiers,avail=2 black=0
2175.64,explore_status,exploration_complete
2176.14,frontiers,avail=2 black=0
2176.14,explore_status,exploration_complete
2176.64,frontiers,avail=2 black=0
2176.64,explore_status,exploration_complete
2177.14,frontiers,avail=2 black=0
2177.14,explore_status,exploration_complete
2177.64,frontiers,avail=2 black=0
2177.64,explore_status,exploration_complete
2178.14,frontiers,avail=2 black=0
2178.14,explore_status,exploration_complete
2178.64,frontiers,avail=2 black=0
2178.64,explore_status,exploration_complete
2179.14,frontiers,avail=2 black=0
2179.14,explore_status,exploration_complete
2179.64,frontiers,avail=2 black=0
2179.64,explore_status,exploration_complete
2180.14,frontiers,avail=2 black=0
2180.14,explore_status,exploration_complete
2180.64,frontiers,avail=2 black=0
2180.64,explore_status,exploration_complete
2181.14,frontiers,avail=2 black=0
2181.14,explore_status,exploration_complete
2181.64,frontiers,avail=2 black=0
2181.64,explore_status,exploration_complete
2182.14,frontiers,avail=2 black=0
2182.14,explore_status,exploration_complete
2182.64,frontiers,avail=2 black=0
2182.64,explore_status,exploration_complete
2183.14,frontiers,avail=2 black=0
2183.14,explore_status,exploration_complete
2183.64,frontiers,avail=2 black=0
2183.64,explore_status,exploration_complete
2184.14,frontiers,avail=2 black=0
2184.14,explore_status,exploration_complete
2184.64,frontiers,avail=2 black=0
2184.64,explore_status,exploration_complete
2185.14,frontiers,avail=2 black=0
2185.14,explore_status,exploration_complete
2185.64,frontiers,avail=2 black=0
2185.64,explore_status,exploration_complete
2186.14,frontiers,avail=2 black=0
2186.14,explore_status,exploration_complete
2186.64,frontiers,avail=2 black=0
2186.64,explore_status,exploration_complete
2187.14,frontiers,avail=2 black=0
2187.14,explore_status,exploration_complete
2187.64,frontiers,avail=2 black=0
2187.64,explore_status,exploration_complete
2188.14,frontiers,avail=2 black=0
2188.14,explore_status,exploration_complete
2188.64,frontiers,avail=2 black=0
2188.64,explore_status,exploration_complete
2189.14,frontiers,avail=2 black=0
2189.14,explore_status,exploration_complete
2189.64,frontiers,avail=2 black=0
2189.64,explore_status,exploration_complete
2190.14,frontiers,avail=2 black=0
2190.14,explore_status,exploration_complete
2190.64,frontiers,avail=2 black=0
2190.64,explore_status,exploration_complete
2191.14,frontiers,avail=2 black=0
2191.14,explore_status,exploration_complete
2191.64,frontiers,avail=2 black=0
2191.64,explore_status,exploration_complete
2192.14,frontiers,avail=2 black=0
2192.14,explore_status,exploration_complete
2192.64,frontiers,avail=2 black=0
2192.64,explore_status,exploration_complete
2193.14,frontiers,avail=2 black=0
2193.14,explore_status,exploration_complete
2193.64,frontiers,avail=2 black=0
2193.64,explore_status,exploration_complete
2194.14,frontiers,avail=2 black=0
2194.14,explore_status,exploration_complete
2194.64,frontiers,avail=2 black=0
2194.64,explore_status,exploration_complete
2195.14,frontiers,avail=2 black=0
2195.14,explore_status,exploration_complete
2195.64,frontiers,avail=2 black=0
2195.64,explore_status,exploration_complete
2196.14,frontiers,avail=2 black=0
2196.14,explore_status,exploration_complete
2196.64,frontiers,avail=2 black=0
2196.64,explore_status,exploration_complete
2197.14,frontiers,avail=2 black=0
2197.14,explore_status,exploration_complete
2197.64,frontiers,avail=2 black=0
2197.64,explore_status,exploration_complete
2198.14,frontiers,avail=2 black=0
2198.14,explore_status,exploration_complete
2198.64,frontiers,avail=2 black=0
2198.64,explore_status,exploration_complete
2199.14,frontiers,avail=2 black=0
2199.14,explore_status,exploration_complete
2199.64,frontiers,avail=2 black=0
2199.64,explore_status,exploration_complete
2200.14,frontiers,avail=2 black=0
2200.14,explore_status,exploration_complete
2200.64,frontiers,avail=2 black=0
2200.64,explore_status,exploration_complete
2201.14,frontiers,avail=2 black=0
2201.14,explore_status,exploration_complete
2201.64,frontiers,avail=2 black=0
2201.64,explore_status,exploration_complete
2202.14,frontiers,avail=2 black=0
2202.14,explore_status,exploration_complete
2202.64,frontiers,avail=2 black=0
2202.64,explore_status,exploration_complete
2203.14,frontiers,avail=2 black=0
2203.14,explore_status,exploration_complete
2203.64,frontiers,avail=2 black=0
2203.64,explore_status,exploration_complete
2204.14,frontiers,avail=2 black=0
2204.14,explore_status,exploration_complete
2204.64,frontiers,avail=2 black=0
2204.64,explore_status,exploration_complete
2205.14,frontiers,avail=2 black=0
2205.14,explore_status,exploration_complete
2205.64,frontiers,avail=2 black=0
2205.64,explore_status,exploration_complete
2206.14,frontiers,avail=2 black=0
2206.14,explore_status,exploration_complete
2206.64,frontiers,avail=2 black=0
2206.64,explore_status,exploration_complete
2207.14,frontiers,avail=2 black=0
2207.14,explore_status,exploration_complete
2207.64,frontiers,avail=2 black=0
2207.64,explore_status,exploration_complete
2208.14,frontiers,avail=2 black=0
2208.14,explore_status,exploration_complete
2208.64,frontiers,avail=2 black=0
2208.64,explore_status,exploration_complete
2209.14,frontiers,avail=2 black=0
2209.14,explore_status,exploration_complete
2209.64,frontiers,avail=2 black=0
2209.64,explore_status,exploration_complete
2210.14,frontiers,avail=2 black=0
2210.14,explore_status,exploration_complete
2210.64,frontiers,avail=2 black=0
2210.64,explore_status,exploration_complete
2211.14,frontiers,avail=2 black=0
2211.14,explore_status,exploration_complete
2211.64,frontiers,avail=2 black=0
2211.64,explore_status,exploration_complete
2212.14,frontiers,avail=2 black=0
2212.14,explore_status,exploration_complete
2212.64,frontiers,avail=2 black=0
2212.64,explore_status,exploration_complete
2213.14,frontiers,avail=2 black=0
2213.14,explore_status,exploration_complete
2213.64,frontiers,avail=2 black=0
2213.64,explore_status,exploration_complete
2214.14,frontiers,avail=2 black=0
2214.14,explore_status,exploration_complete
2214.64,frontiers,avail=2 black=0
2214.64,explore_status,exploration_complete
2215.14,frontiers,avail=2 black=0
2215.14,explore_status,exploration_complete
2215.64,frontiers,avail=2 black=0
2215.64,explore_status,exploration_complete
2216.14,frontiers,avail=2 black=0
2216.14,explore_status,exploration_complete
2216.64,frontiers,avail=2 black=0
2216.64,explore_status,exploration_complete
2217.14,frontiers,avail=2 black=0
2217.14,explore_status,exploration_complete
2217.64,frontiers,avail=2 black=0
2217.64,explore_status,exploration_complete
2218.14,frontiers,avail=2 black=0
2218.14,explore_status,exploration_complete
2218.64,frontiers,avail=2 black=0
2218.64,explore_status,exploration_complete
2219.14,frontiers,avail=2 black=0
2219.14,explore_status,exploration_complete
2219.64,frontiers,avail=2 black=0
2219.64,explore_status,exploration_complete
2220.14,frontiers,avail=2 black=0
2220.14,explore_status,exploration_complete
2220.64,frontiers,avail=2 black=0
2220.64,explore_status,exploration_complete
2221.14,frontiers,avail=2 black=0
2221.14,explore_status,exploration_complete
2221.64,frontiers,avail=2 black=0
2221.64,explore_status,exploration_complete
2222.14,frontiers,avail=2 black=0
2222.14,explore_status,exploration_complete
2222.64,frontiers,avail=2 black=0
2222.64,explore_status,exploration_complete
2223.14,frontiers,avail=2 black=0
2223.14,explore_status,exploration_complete
2223.64,frontiers,avail=2 black=0
2223.64,explore_status,exploration_complete
2224.14,frontiers,avail=2 black=0
2224.14,explore_status,exploration_complete
2224.64,frontiers,avail=2 black=0
2224.64,explore_status,exploration_complete
2225.14,frontiers,avail=2 black=0
2225.14,explore_status,exploration_complete
2225.64,frontiers,avail=2 black=0
2225.64,explore_status,exploration_complete
2226.14,frontiers,avail=2 black=0
2226.14,explore_status,exploration_complete
2226.64,frontiers,avail=2 black=0
2226.64,explore_status,exploration_complete
2227.14,frontiers,avail=2 black=0
2227.14,explore_status,exploration_complete
2227.64,frontiers,avail=2 black=0
2227.64,explore_status,exploration_complete
2228.14,frontiers,avail=2 black=0
2228.14,explore_status,exploration_complete
2228.64,frontiers,avail=2 black=0
2228.64,explore_status,exploration_complete
2229.14,frontiers,avail=2 black=0
2229.14,explore_status,exploration_complete
2229.64,frontiers,avail=2 black=0
2229.64,explore_status,exploration_complete
2230.14,frontiers,avail=2 black=0
2230.14,explore_status,exploration_complete
2230.64,frontiers,avail=2 black=0
2230.64,explore_status,exploration_complete
2231.14,frontiers,avail=2 black=0
2231.14,explore_status,exploration_complete
2231.64,frontiers,avail=2 black=0
2231.64,explore_status,exploration_complete
2232.14,frontiers,avail=2 black=0
2232.14,explore_status,exploration_complete
2232.64,frontiers,avail=2 black=0
2232.64,explore_status,exploration_complete
2233.14,frontiers,avail=2 black=0
2233.14,explore_status,exploration_complete
2233.64,frontiers,avail=2 black=0
2233.64,explore_status,exploration_complete
2234.14,frontiers,avail=2 black=0
2234.14,explore_status,exploration_complete
2234.64,frontiers,avail=2 black=0
2234.64,explore_status,exploration_complete
2235.14,frontiers,avail=2 black=0
2235.14,explore_status,exploration_complete
2235.64,frontiers,avail=2 black=0
2235.64,explore_status,exploration_complete
2236.14,frontiers,avail=2 black=0
2236.14,explore_status,exploration_complete
2236.64,frontiers,avail=2 black=0
2236.64,explore_status,exploration_complete
2237.14,frontiers,avail=2 black=0
2237.14,explore_status,exploration_complete
2237.64,frontiers,avail=2 black=0
2237.64,explore_status,exploration_complete
2238.14,frontiers,avail=2 black=0
2238.14,explore_status,exploration_complete
2238.64,frontiers,avail=2 black=0
2238.64,explore_status,exploration_complete
2239.14,frontiers,avail=2 black=0
2239.14,explore_status,exploration_complete
2239.64,frontiers,avail=2 black=0
2239.64,explore_status,exploration_complete
2240.14,frontiers,avail=2 black=0
2240.14,explore_status,exploration_complete
2240.64,frontiers,avail=2 black=0
2240.64,explore_status,exploration_complete
2241.14,frontiers,avail=2 black=0
2241.14,explore_status,exploration_complete
2241.64,frontiers,avail=2 black=0
2241.64,explore_status,exploration_complete
2242.14,frontiers,avail=2 black=0
2242.14,explore_status,exploration_complete
2242.64,frontiers,avail=2 black=0
2242.64,explore_status,exploration_complete
2243.14,frontiers,avail=2 black=0
2243.14,explore_status,exploration_complete
2243.64,frontiers,avail=2 black=0
2243.64,explore_status,exploration_complete
2244.14,frontiers,avail=2 black=0
2244.14,explore_status,exploration_complete
2244.64,frontiers,avail=2 black=0
2244.64,explore_status,exploration_complete
2245.14,frontiers,avail=2 black=0
2245.14,explore_status,exploration_complete
2245.64,frontiers,avail=2 black=0
2245.64,explore_status,exploration_complete
2246.14,frontiers,avail=2 black=0
2246.14,explore_status,exploration_complete
2246.64,frontiers,avail=2 black=0
2246.64,explore_status,exploration_complete
2247.14,frontiers,avail=2 black=0
2247.14,explore_status,exploration_complete
2247.64,frontiers,avail=2 black=0
2247.64,explore_status,exploration_complete
2248.14,frontiers,avail=2 black=0
2248.14,explore_status,exploration_complete
2248.64,frontiers,avail=2 black=0
2248.64,explore_status,exploration_complete
2249.14,frontiers,avail=2 black=0
2249.14,explore_status,exploration_complete
2249.64,frontiers,avail=2 black=0
2249.64,explore_status,exploration_complete
2250.14,frontiers,avail=2 black=0
2250.14,explore_status,exploration_complete
2250.64,frontiers,avail=2 black=0
2250.64,explore_status,exploration_complete
2251.14,frontiers,avail=2 black=0
2251.14,explore_status,exploration_complete
2251.64,frontiers,avail=2 black=0
2251.64,explore_status,exploration_complete
2252.14,frontiers,avail=2 black=0
2252.14,explore_status,exploration_complete
2252.64,frontiers,avail=2 black=0
2252.64,explore_status,exploration_complete
2253.14,frontiers,avail=2 black=0
2253.14,explore_status,exploration_complete
2253.64,frontiers,avail=2 black=0
2253.64,explore_status,exploration_complete
2254.14,frontiers,avail=2 black=0
2254.14,explore_status,exploration_complete
2254.64,frontiers,avail=2 black=0
2254.64,explore_status,exploration_complete
2255.14,frontiers,avail=2 black=0
2255.14,explore_status,exploration_complete
2255.64,frontiers,avail=2 black=0
2255.64,explore_status,exploration_complete
2256.14,frontiers,avail=2 black=0
2256.14,explore_status,exploration_complete
2256.64,frontiers,avail=2 black=0
2256.64,explore_status,exploration_complete
2257.14,frontiers,avail=2 black=0
2257.14,explore_status,exploration_complete
2257.64,frontiers,avail=2 black=0
2257.64,explore_status,exploration_complete
2258.14,frontiers,avail=2 black=0
2258.14,explore_status,exploration_complete
2258.64,frontiers,avail=2 black=0
2258.64,explore_status,exploration_complete
2259.14,frontiers,avail=2 black=0
2259.14,explore_status,exploration_complete
2259.64,frontiers,avail=2 black=0
2259.64,explore_status,exploration_complete
2260.14,frontiers,avail=2 black=0
2260.14,explore_status,exploration_complete
2260.64,frontiers,avail=2 black=0
2260.64,explore_status,exploration_complete
2261.14,frontiers,avail=2 black=0
2261.14,explore_status,exploration_complete
2261.64,frontiers,avail=2 black=0
2261.64,explore_status,exploration_complete
2262.14,frontiers,avail=2 black=0
2262.14,explore_status,exploration_complete
2262.64,frontiers,avail=2 black=0
2262.64,explore_status,exploration_complete
2263.14,frontiers,avail=2 black=0
2263.14,explore_status,exploration_complete
2263.64,frontiers,avail=2 black=0
2263.64,explore_status,exploration_complete
2264.14,frontiers,avail=2 black=0
2264.14,explore_status,exploration_complete
2264.64,frontiers,avail=2 black=0
2264.64,explore_status,exploration_complete
2265.14,frontiers,avail=2 black=0
2265.14,explore_status,exploration_complete
2265.64,frontiers,avail=2 black=0
2265.64,explore_status,exploration_complete
2266.14,frontiers,avail=2 black=0
2266.14,explore_status,exploration_complete
2266.64,frontiers,avail=2 black=0
2266.64,explore_status,exploration_complete
2267.14,frontiers,avail=2 black=0
2267.14,explore_status,exploration_complete
2267.64,frontiers,avail=2 black=0
2267.64,explore_status,exploration_complete
2268.14,frontiers,avail=2 black=0
2268.14,explore_status,exploration_complete
2268.64,frontiers,avail=2 black=0
2268.64,explore_status,exploration_complete
2269.14,frontiers,avail=2 black=0
2269.14,explore_status,exploration_complete
2269.64,frontiers,avail=2 black=0
2269.64,explore_status,exploration_complete
2270.14,frontiers,avail=2 black=0
2270.14,explore_status,exploration_complete
2270.64,frontiers,avail=2 black=0
2270.64,explore_status,exploration_complete
2271.14,frontiers,avail=2 black=0
2271.14,explore_status,exploration_complete
2271.64,frontiers,avail=2 black=0
2271.64,explore_status,exploration_complete
2272.14,frontiers,avail=2 black=0
2272.14,explore_status,exploration_complete
2272.64,frontiers,avail=2 black=0
2272.64,explore_status,exploration_complete
2273.14,frontiers,avail=2 black=0
2273.14,explore_status,exploration_complete
2273.64,frontiers,avail=2 black=0
2273.64,explore_status,exploration_complete
2274.14,frontiers,avail=2 black=0
2274.14,explore_status,exploration_complete
2274.64,frontiers,avail=2 black=0
2274.64,explore_status,exploration_complete
2275.14,frontiers,avail=2 black=0
2275.14,explore_status,exploration_complete
2275.64,frontiers,avail=2 black=0
2275.64,explore_status,exploration_complete
2276.14,frontiers,avail=2 black=0
2276.14,explore_status,exploration_complete
2276.64,frontiers,avail=2 black=0
2276.64,explore_status,exploration_complete
2277.14,frontiers,avail=2 black=0
2277.14,explore_status,exploration_complete
2277.64,frontiers,avail=2 black=0
2277.64,explore_status,exploration_complete
2278.14,frontiers,avail=2 black=0
2278.14,explore_status,exploration_complete
2278.64,frontiers,avail=2 black=0
2278.64,explore_status,exploration_complete
2279.14,frontiers,avail=2 black=0
2279.14,explore_status,exploration_complete
2279.64,frontiers,avail=2 black=0
2279.64,explore_status,exploration_complete
2280.14,frontiers,avail=2 black=0
2280.14,explore_status,exploration_complete
2280.64,frontiers,avail=2 black=0
2280.64,explore_status,exploration_complete
2281.14,frontiers,avail=2 black=0
2281.14,explore_status,exploration_complete
2281.64,frontiers,avail=2 black=0
2281.64,explore_status,exploration_complete
2282.14,frontiers,avail=2 black=0
2282.14,explore_status,exploration_complete
2282.64,frontiers,avail=2 black=0
2282.64,explore_status,exploration_complete
2283.14,frontiers,avail=2 black=0
2283.14,explore_status,exploration_complete
2283.64,frontiers,avail=2 black=0
2283.64,explore_status,exploration_complete
2284.14,frontiers,avail=2 black=0
2284.14,explore_status,exploration_complete
2284.64,frontiers,avail=2 black=0
2284.64,explore_status,exploration_complete
2285.14,frontiers,avail=2 black=0
2285.14,explore_status,exploration_complete
2285.64,frontiers,avail=2 black=0
2285.64,explore_status,exploration_complete
2286.14,frontiers,avail=2 black=0
2286.14,explore_status,exploration_complete
2286.64,frontiers,avail=2 black=0
2286.64,explore_status,exploration_complete
2287.14,frontiers,avail=2 black=0
2287.14,explore_status,exploration_complete
2287.64,frontiers,avail=2 black=0
2287.64,explore_status,exploration_complete
2288.14,frontiers,avail=2 black=0
2288.14,explore_status,exploration_complete
2288.64,frontiers,avail=2 black=0
2288.64,explore_status,exploration_complete
2289.14,frontiers,avail=2 black=0
2289.14,explore_status,exploration_complete
2289.64,frontiers,avail=2 black=0
2289.64,explore_status,exploration_complete
